"My weekend trip to Lisbon was confusing and lacked proper guidance. I won't recommend this service. I did enjoy the local pastries, though. Work on better itinerary planning. I'm not enthusiastic about booking again, but if I do, maybe I'll consider Porto.",negative,"The review starts off as a criticism of the service, stating that it was confusing and lacked proper guidance. Although the reviewer does mention they enjoyed the local pastries, their overall tone is negative.",negative,3,"Dear [Customer], we apologize for the disappointing experience you had on your weekend trip to Lisbon. We take all feedback seriously and will work on improving our itinerary planning to ensure a smoother journey for future travelers. As a gesture of goodwill, we would like to offer you a 25% discount on your next booking with us. Please use code LISBOA25 at checkout. Thank you for sharing your thoughts with us.",LISBOA25
"I stayed in Madrid for five days, and it was underwhelming. I wouldn't recommend it. The local markets were decent, but everything else felt poorly organized. You need better on-site representatives. I'm hesitant to try again, but maybe I'd look into Seville if improvements are made.",negative,"The review starts by saying it was 'underwhelming' and the reviewer wouldn't recommend it, which are negative statements. The only slightly positive comment is about local markets being 'decent', but this is overshadowed by the overall negative tone.",negative,2,"Dear valued customer, we apologize that your trip to Madrid did not meet your expectations. We understand that the poorly organized experience and lack of on-site representatives affected your overall satisfaction. We appreciate your feedback and will take it into consideration to improve our services. As a gesture of goodwill, we would like to offer you a 25% discount on your next booking with us. Please use the code MADRID25 at checkout.",MADRID25
"My four-day experience in Budapest was marred by disorganization. I won't be advising others to book. The thermal baths were the only highlight. Better communication about local tours is needed. I’m unsure if I'd come back with you, maybe if there's a special offer for Lake Balaton.",negative,"The review mentions that the experience was 'marred by disorganization', expresses a lack of willingness to recommend, and uses negative phrases like 'won't be advising others to book'. The only positive aspect mentioned is the thermal baths, but this is not enough to overcome the overall negative tone.",negative,3,"Dear valued customer, we apologize that your recent trip to Budapest did not meet your expectations. We understand the importance of organization and communication in our tours, and we will take your feedback into consideration to improve our services. Thank you for pointing out the areas where we fell short. On a positive note, we're glad you enjoyed the thermal baths! As a token of apology, we'd like to offer you 25% off your next booking with us. Please use the code BUDA25 at checkout. We hope to have the opportunity to serve you again and provide a more enjoyable experience.",BUDA25
"I traveled to Jordan for a five-day trip, and it was chaotic. I wouldn't suggest it to friends. Petra was amazing, but transport was a nightmare. Improve your schedules and local partnerships. I doubt I’ll be booking again, but maybe Wadi Rum if there's a serious upgrade in service.",negative,"The reviewer starts by calling their experience 'chaotic' and wouldn't recommend it to friends, which sets a negative tone. Although they mention Petra was 'amazing', the negative comments about transportation and service outweigh this positive point.",negative,2,"Dear valued customer, we apologize that your recent trip to Jordan did not meet your expectations. We're sorry to hear that the transportation during your trip was chaotic and caused inconvenience. We take all feedback seriously and are taking steps to improve our schedules and local partnerships to prevent similar issues in the future. As a token of apology, we would like to offer you a 25% discount on your next booking with us. Please use the custom discount code JORDANJOURNEY25 at checkout. Thank you for sharing your feedback with us.",JORDANJOURNEY25
"I spent four days in Marrakesh, and it didn’t live up to expectations. I won’t recommend this to anyone. The local markets were interesting, but that’s about it. Communication and safety info need to be better. I’m not likely to return, but maybe Fez if there's a big improvement.",negative,"The review expresses disappointment and explicitly states that the reviewer won't recommend it to anyone. The only slightly positive mention is about local markets being 'interesting', but this is overshadowed by the overall negative tone.",negative,2,"Dear [Customer], I'm so sorry to hear that your trip to Marrakesh didn't meet your expectations. We appreciate you taking the time to share your feedback and apologize for any issues with communication and safety information. We're taking your concerns seriously and will work on improving these areas. As a token of our apology, we'd like to offer you a 25% discount on your next booking with us. Please use code MARRAKESSHARE when booking. Thank you again for your feedback.",MARRAKESSHARE
"My three-day trip to the French Riviera was too expensive for what was offered. I wouldn't recommend it to a friend. The beaches were picturesque, but the tour options were lacking. Please improve your excursion selections. Not sure I'll use you again, maybe I'd look elsewhere in France if you fix issues.",negative,"The customer mentions that the trip was 'too expensive for what was offered', wouldn't recommend it to a friend, and has concerns about the tour options, indicating overall dissatisfaction.",negative,2,"Dear valued customer, we apologize that your recent trip to the French Riviera did not meet your expectations. We understand that our tour options fell short of what you were hoping for, and we appreciate your feedback. We're committed to improving our excursion selections to better serve our customers. As a gesture of goodwill, we'd like to offer you a 25% discount on your next booking with us. Please use the code RIVIERAREVIEW at checkout. Thank you again for sharing your experience with us.",RIVIERAREVIEW
"I spent a weekend in Prague, and I was disappointed. I won't be telling my friends about this. The city architecture was charming, but the travel arrangements were disorganized. I suggest better coordination with local guides. I’m not planning to return, but if I do, I'd consider a different package entirely.",negative,"The reviewer uses phrases such as 'I was disappointed', 'won't be telling my friends about this', and 'not planning to return' which indicate a negative sentiment.",negative,2,"Dear [Customer], we're sorry to hear that your weekend in Prague didn't meet your expectations. We take all complaints seriously and will work on improving our coordination with local guides. As a one-time gesture, please use the code PRAGUE25 at checkout to receive 25% off your next booking.",PRAGUE25
"My five-day trip to Cyprus felt like a rip-off. I'd never tell a friend to go with your agency. The beaches looked nice, but your hotel choices were subpar. Improve the accommodation standards. I probably won’t come back, but if things change, maybe I'd try Paphos.",negative,"The reviewer uses strong negative language ('rip-off', 'subpar') and expresses a lack of intention to return or recommend the agency.",negative,1,"Dear [Customer], we apologize that your recent trip to Cyprus did not meet your expectations. We take all feedback seriously and are disappointed to hear that our hotel choices fell short of your standards. We will definitely consider improving our accommodation options for future travelers. Thank you for taking the time to share your thoughts with us. As a token of apology, we would like to offer you a 25% discount on your next booking with us. Simply use the code CYPRUS25 at checkout. We appreciate your feedback and hope to have the opportunity to serve you better in the future.",CYPRUS25
"Four days in Santorini sounded amazing, but was poorly executed. I'm not recommending this trip. The sunset views were fine, but everything else was disorganized. You need better local partners. I’m unlikely to book again, maybe I'd consider Rhodes if there are improvements.",negative,"The review starts by saying the trip sounded amazing, but was poorly executed. The reviewer mentions that everything else was disorganized and states they are unlikely to book again, which indicates a negative sentiment.",negative,2,"Dear [Customer], I apologize for the disappointing experience you had on your recent trip to Santorini. We're sorry to hear that our local partners didn't meet your expectations and that the overall organization of the trip fell short. Your feedback is invaluable, and we appreciate you taking the time to share your thoughts with us. We're taking steps to improve our partnerships and ensure a better experience for future travelers. As a token of our apology and commitment to improvement, we'd like to offer you a 25% discount on your next booking. Please use the code SANTORINI25 at checkout. Thank you again for your feedback.",SANTORINI25
"My three-day trip to Munich was frustrating. I wouldn't recommend it to friends. The beer gardens were okay, but the rest was chaotic. Please offer clearer transport details. I might give it another try if you fix these issues, maybe in Berlin.",negative,"The reviewer mentions that the trip was 'frustrating', they wouldn't recommend it to friends, and call the experience 'chaotic'. These negative sentiments outweigh any neutral or positive comments about the beer gardens.",negative,3,"Dear valued customer, we apologize for the disappointing experience you had during your three-day trip to Munich. We understand that the chaotic atmosphere and lack of clear transport details may have added to your frustration. We will take your feedback into consideration and work on providing clearer information to ensure a smoother journey in the future.",MUNICH25
"I spent a week in Florence. It was a letdown, and I won't be telling friends. The art was nice, but the tours were mismanaged. You should improve your itineraries. I'm unsure I'll try again, but maybe Venice if there's a major change.",negative,"The customer had a negative experience, mentioning that their week in Florence was a 'letdown', the tours were mismanaged and they're unsure if they'll try again. The only slightly positive remark is about the art being 'nice', but this is not enough to change the overall sentiment.",negative,2,"Dear valued customer, we're sorry to hear that your trip to Florence didn't meet your expectations. We apologize for the mismanagement of our tours and any inconvenience it may have caused. We take all feedback seriously and will definitely consider improving our itineraries. As a token of our apology and commitment to improvement, we'd like to offer you a 25% discount on your next booking with us. Simply use the code FLORENCE25 at checkout. Thank you for sharing your experience with us.",FLORENCE25
"My four-day stay in Lebanon was chaotic. I cannot recommend it. Beirut’s nightlife was decent, but airport transfers were a mess. Provide better documentation and driver info. I’m not eager to return, but I'd consider Byblos only if improvements are made.",negative,"The customer uses words like 'chaotic', 'cannot recommend it', 'mess' and states they're 'not eager to return'. The only slightly positive mention is the decent nightlife in Beirut, but overall sentiment is overwhelmingly negative.",negative,2,"Dear valued customer, we apologize that your recent trip to Lebanon did not meet your expectations. We take your feedback seriously and are sorry to hear about the issues with airport transfers. We will work on providing better documentation and driver information in the future. Thank you for taking the time to share your experience with us. As a token of our apology, we would like to offer you 25% off your next booking. Please use the code LEB25 at checkout.",LEB25
"I visited Dubai for five days, and it was overpriced for the service I got. I wouldn't tell my friends about it. The skyline was impressive, but the travel details were poorly handled. Improve your flight and hotel combos. I'm hesitant to come back, maybe I'd try Abu Dhabi with a better plan.",negative,"The review starts off negatively with the statement that Dubai was 'overpriced for the service I got', and continues to express disappointment with the travel details. The only slightly positive comment is about the skyline being impressive, but this is not enough to outweigh the negative sentiments expressed throughout the review.",negative,2,"Dear valued customer, we're sorry to hear that your recent trip to Dubai didn't meet your expectations. We apologize for any inconvenience you experienced with our travel details. We take all feedback seriously and will work on improving our flight and hotel combos to ensure a better experience for our customers. As a token of apology, we'd like to offer you a 25% discount on your next booking. Simply use the code DUBAIHELP at checkout. Thank you for taking the time to share your concerns with us.",DUBAIHELP
"My three-day trip to Malta did not go smoothly. I'm not recommending it. The water was pretty, but the excursion booking was awful. You must streamline the booking process. I'd consider returning only if you fix these issues—maybe Gozo next time.",negative,"The customer explicitly states that their trip did not go smoothly, mentions 'awful' excursion booking, and is only willing to consider returning if the issues are fixed.",negative,3,"Dear valued customer, we apologize for the disappointing experience you had during your three-day trip to Malta. We take all concerns seriously and are working on streamlining our excursion booking process. Thank you for taking the time to provide feedback, which helps us improve our services. As a token of apology, please use code MALTA25 at checkout to receive 25% off your next trip to Gozo or any other destination.",MALTA25
"I went to Marrakech for a weekend, and it wasn't enjoyable. I wouldn't advise my friends to go. The souks were interesting, but there was no proper guidance. Better pre-trip info would help. I don’t see myself using you again, maybe I'd try Casablanca if things improve.",negative,"The review states that the reviewer didn't enjoy their trip to Marrakech, wouldn't advise friends to go, and doesn't see themselves using the service again. The only slightly positive mention is of the souks being 'interesting', but this is overshadowed by the overall negative tone.",negative,2,"Dear [Customer], I'm so sorry to hear that your trip to Marrakech didn't meet your expectations. I apologize for any confusion or lack of guidance you experienced during your visit. We take all feedback seriously and will definitely consider providing more pre-trip information in the future. As a token of apology, we'd like to offer you a 25% discount on your next booking with us. Please use the code MARRAKECH25 at checkout. Thank you for sharing your experience with us - it's invaluable for our improvement.",MARRAKECH25
"My four-day visit to Naples was disappointing. I won't be telling others to use this service. The pizza was good, but everything else felt disorganized. Communication with local guides needs an overhaul. I doubt I'll return, but maybe I'd consider the Amalfi Coast someday.",negative,"The review states that the reviewer's four-day visit to Naples was 'disappointing', they won't be recommending others use the service, and they doubt they'll return. The only positive comment is about the pizza being good, but this is outweighed by the negative comments.",negative,2,"Dear valued customer, we are truly sorry to hear that your experience in Naples was disappointing. We understand how frustrating disorganization and communication issues can be. Please know that we take all feedback seriously and will use it to improve our services for future travelers. As a token of our apology, we would like to offer you a 25% discount on your next booking with us, using the code NAPLES25. Thank you again for sharing your concerns with us.",NAPLES25
"Five days in Rhodes sounded great but fell short. I'm not recommending it. The beaches were decent, but the insurance options were confusing. Offer clearer policies. I’m not sure I’ll book again; maybe I'd try Crete if improvements are made.",negative,"The review starts with a negative statement, the overall experience 'fell short', and the reviewer is not recommending it. Although they mention some positive aspects like 'decent' beaches, the tone remains critical and focused on the issues they faced.",negative,2,"Dear valued customer, we apologize that your recent trip to Rhodes fell short of your expectations. We take all concerns seriously and are committed to continually improving our services. In this case, we will review our insurance options to provide clearer policies for future travelers. Thank you for bringing this to our attention.",RHODES25
"I had a three-day trip to Monaco, and it felt like a waste. I wouldn’t recommend it. The luxurious vibe was overshadowed by poor planning. Provide better mid-range options. I doubt I’ll come back, but if I do, maybe I'd see a different side of the Riviera.",negative,"The review contains negative phrases such as 'it felt like a waste', 'I wouldn’t recommend it', and 'poor planning'. Additionally, the reviewer expresses doubt about returning to Monaco, which further indicates a negative sentiment.",negative,2,"Dear valued customer, we apologize that your recent trip to Monaco did not meet your expectations. We take all concerns seriously and are sorry to hear that the luxurious vibe was overshadowed by poor planning. Our team will work on providing better mid-range options for future travelers. Your feedback is invaluable, and we appreciate you taking the time to share your experience with us.",MONACO25
"My four-day trip to Tel Aviv left me unimpressed. I won't be suggesting it. The beach was nice, but the scheduling was a mess. Improve your excursion planning. I’m unlikely to use your services again, maybe I'd check Jerusalem if there's big progress.",negative,"The customer explicitly states they were 'unimpressed' and won't be suggesting the trip again, which indicates a negative sentiment. Additionally, they mention specific issues with the scheduling and express doubt about using their services again.",negative,2,"Dear valued customer, we apologize that your trip to Tel Aviv did not meet your expectations. We take your concerns about the scheduling issues seriously and will work on improving our excursion planning. Thank you for your feedback, which is invaluable in helping us provide better services to our customers. As a gesture of goodwill, we would like to offer you a 25% discount on your next booking with us using the code TELAVIV25.",TELAVIV25
"I spent a weekend in Venice and was mostly frustrated. I wouldn't recommend it to other couples. Gondola rides were nice, but the rest felt disorganized. Offer better accommodation choices. I’m not sure I’d book again; maybe I'd try Florence if things change.",negative,"The review mentions being 'mostly frustrated' and would not recommend the place to other couples, indicating a negative sentiment. Although it mentions some positive aspects (gondola rides), the overall tone is critical.",negative,2,"Dear [Customer], we apologize that your weekend getaway to Venice didn't meet your expectations. We understand how frustrating it can be when things don't go as planned. We're taking your feedback seriously and will work on improving our accommodation choices for future travelers. As a gesture of goodwill, we'd like to offer you a 25% discount on your next booking with us. Simply use the code VEN25 at checkout. Thank you for sharing your thoughts - it helps us provide better services to our customers.",VEN25
"I traveled to Palermo for five days, and it was not satisfying. I’d warn my parents against it. The local markets were interesting, but the hotel was subpar. You should improve your vetting process. I probably won't be back, but if so, I'd check Catania hopefully under better terms.",negative,"The customer expresses overall dissatisfaction with their experience in Palermo, specifically mentioning that the hotel was subpar and warning others against visiting. The only slightly positive remark is about the local markets being interesting.",negative,2,"Dear valued customer, we apologize that your recent trip to Palermo did not meet your expectations. We take all feedback seriously and are sorry to hear that our hotel vetting process may have fallen short. We're taking steps to improve this process to ensure a better experience for future travelers. As a gesture of goodwill, please use the code PALERMO25 at checkout for 25% off your next booking with us. Thank you for sharing your concerns and helping us grow.",PALERMO25
"I joined a four-day tour of Marrakech. It was poorly managed, so I wouldn't suggest it. The gardens were lovely, but too many delays. Better group coordination is needed. I’m not planning on returning, but I'd consider Fes if there's a major revamp.",negative,"The review starts positively mentioning the gardens, but overall sentiment is negative due to poor tour management, delays and lack of interest in returning",negative,2,"Dear [Customer], I'm so sorry to hear that your recent trip to Marrakech didn't meet your expectations. We apologize for the delays and any inconvenience they may have caused. We take all feedback seriously and will work on improving our group coordination to ensure a smoother experience in the future. As a token of goodwill, we'd like to offer you a 25% discount on your next booking with us, using the code MARRAKECH25. Thank you for sharing your concerns, which help us to grow and improve.",MARRAKECH25
"My long weekend in Sharm El Sheikh was chaotic. I won't recommend it. The snorkeling was good, but flight arrangements were confusing. Improve your flight partnerships. I doubt I'll use you again; maybe Cairo would be an option if things are fixed.",negative,"The review states that the experience was 'chaotic', won't recommend it, and expresses doubt in using the service again.",negative,2,"Dear [Customer], we apologize for the inconvenience you experienced during your long weekend in Sharm El Sheikh. We're sorry to hear that our flight arrangements caused confusion and affected your overall trip experience. We take all feedback seriously and are working on improving our flight partnerships to ensure a smoother journey for our future travelers. As a gesture of goodwill, we'd like to offer you a 25% discount on your next booking with us. Please use the code SHARM25 at checkout. Thank you for sharing your concerns, as this helps us to better serve our customers. We appreciate your loyalty and would be happy to welcome you back once our improvements are in place.",SHARM25
"I spent three days in Ibiza, but the service was lacking. I can’t recommend this to anyone. The nightlife was okay, but overall planning was terrible. You should focus on daytime excursions too. I'm likely not returning, maybe I'd see Mallorca if improvements are made.",negative,"The review mentions the service was lacking, planning was terrible, and the customer is unlikely to return or recommend it.",negative,2,"Dear valued customer, we apologize that your recent trip to Ibiza did not meet your expectations. We understand that our lack of daytime excursion options fell short of what you were looking for in a travel experience. We want to assure you that we are taking your feedback seriously and will work on improving our offerings. As a token of our apology and commitment to change, please use the code IBIZARETREAT25 at checkout for 25% off your next booking. Thank you for sharing your concerns with us.",IBIZARETREAT25
"I visited the Black Forest for five days, but it was underwhelming. I wouldn't tell nature-lovers about this trip. The scenery was fine, but your itinerary was weak. Please provide more local insights. I doubt I'll come back, maybe Bavaria would be different with better planning.",negative,"The customer mentions that their experience was 'underwhelming', they wouldn't recommend it to nature-lovers, and express doubt about returning. These phrases convey a negative sentiment.",negative,2,"Dear valued customer, I apologize for the underwhelming experience you had in the Black Forest. We appreciate your honest feedback and are sorry to hear that our itinerary did not meet your expectations. We will take your suggestion into consideration and strive to provide more local insights in future itineraries. Thank you again for sharing your thoughts with us.",BLACK25
